time,AT_windspeed,AT_temperature,CH_windspeed,CH_temperature,DE_windspeed,DE_temperature,NL_windspeed,NL_temperature,PL_windspeed,PL_temperature
2014-11-22T16:00:00Z,2.25,3.001,1.49,7.558,3.632766,5.236,3.96,9.413,2.11,1.289
2014-11-22T17:00:00Z,2.35,2.593,1.74,6.501,4.051656,4.932,4.25,9.479,2.27,0.856
2014-11-22T18:00:00Z,2.39,2.393,1.89,5.807,4.192371,4.704,4.23,9.248,2.36,0.499
2014-11-22T19:00:00Z,2.39,2.191,1.96,5.316,4.261913,4.61,4.13,8.944,2.44,0.192
2014-11-22T20:00:00Z,2.41,2.027,2.03,5.126,4.25324,4.54,4.1,8.814,2.53,-0.063
2014-11-22T21:00:00Z,2.33,1.836,2.05,5.031,4.191109,4.497,4.07,8.827,2.59,-0.185
2014-11-22T22:00:00Z,2.29,1.696,2.03,5.033,4.12126,4.398,3.88,8.767,2.61,-0.187
2014-11-22T23:00:00Z,2.23,1.578,2.01,4.995,4.053048,4.322,3.66,8.702,2.62,-0.16
2014-11-23T00:00:00Z,2.21,1.547,2.05,4.887,3.944958,4.236,3.39,8.387,2.64,-0.148
2014-11-23T01:00:00Z,2.19,1.541,2.14,4.737,3.884058,4.135,3.35,7.942,2.67,-0.212
2014-11-23T02:00:00Z,2.25,1.551,2.25,4.47,3.893944,4.045,3.45,7.544,2.7,-0.336
2014-11-23T03:00:00Z,2.28,1.429,2.36,4.096,3.934062,3.963,3.63,7.356,2.77,-0.515
2014-11-23T04:00:00Z,2.29,1.276,2.54,3.589,3.945219,3.857,3.96,7.296,2.84,-0.673
2014-11-23T05:00:00Z,2.3,1.206,2.68,3.238,4.017774,3.741,4.42,7.266,2.94,-0.699
2014-11-23T06:00:00Z,2.39,1.186,2.72,3.014,4.149024,3.623,4.76,7.168,3.06,-0.606
2014-11-23T07:00:00Z,2.6,1.77,2.72,3.462,4.376147,3.736,5.02,7.135,3.43,0.348
2014-11-23T08:00:00Z,2.69,3.108,2.53,5.772,4.689917,4.616,5.37,7.857,3.65,1.407
2014-11-23T09:00:00Z,2.89,4.595,2.5,8.034,4.809033,5.823,5.19,8.81,3.9,2.68
2014-11-23T10:00:00Z,3.12,6.02,2.42,9.619,4.954163,7.332,5.09,10.108,4.17,3.985
2014-11-23T11:00:00Z,3.23,7.113,2.35,10.797,4.980154,8.718,4.97,11.536,4.26,4.754
2014-11-23T12:00:00Z,3.26,7.604,2.34,11.607,4.947048,9.701,4.51,12.228,4.18,4.963
2014-11-23T13:00:00Z,3.19,7.398,2.27,11.797,4.669172,9.948,4.07,12.209,3.58,4.371
2014-11-23T14:00:00Z,2.79,6.125,1.91,10.979,4.1235,8.973,4.13,11.994,3.29,2.352
2014-11-23T15:00:00Z,2.65,3.755,2.24,8.758,4.396763,7.079,4.25,11.46,3.98,1.136
2014-11-23T16:00:00Z,2.9,2.916,2.67,7.451,5.124904,6.342,4.47,11.186,4.52,0.825
2014-11-23T17:00:00Z,2.98,2.738,2.84,7.192,5.461624,6.022,4.33,10.961,4.75,0.489
2014-11-23T18:00:00Z,2.94,2.57,2.88,7.174,5.512282,5.793,4,10.586,4.81,0.178
2014-11-23T19:00:00Z,3.01,2.38,2.83,7.32,5.454111,5.68,4.2,10.298,4.82,-0.104
2014-11-23T20:00:00Z,3.06,2.101,2.69,7.45,5.3185,5.615,4.79,10.1,4.87,-0.33
2014-11-23T21:00:00Z,3.06,2.004,2.59,7.694,5.190709,5.65,5.31,9.888,4.9,-0.508
2014-11-23T22:00:00Z,3.02,1.896,2.47,8.074,4.989508,5.684,5.52,9.601,4.93,-0.676
2014-11-23T23:00:00Z,3,1.745,2.4,8.15,4.795095,5.835,5.38,9.281,4.97,-0.833
2014-11-24T00:00:00Z,2.98,1.729,2.39,8.145,4.490891,5.946,5.14,8.896,4.98,-0.972
2014-11-24T01:00:00Z,3.01,1.843,2.35,8.219,4.206216,6.04,4.69,8.448,5.01,-1.084
2014-11-24T02:00:00Z,3,1.974,2.27,8.299,3.987912,6.105,4.44,7.895,5.1,-1.156
2014-11-24T03:00:00Z,2.93,1.965,2.25,8.274,4.000064,6.063,4.42,7.258,5.24,-1.297
2014-11-24T04:00:00Z,2.83,1.856,2.27,8.197,4.063749,5.962,4.36,6.667,5.47,-1.449
2014-11-24T05:00:00Z,2.74,1.796,2.32,8.001,4.043234,5.795,4.15,6.078,5.68,-1.591
2014-11-24T06:00:00Z,2.69,1.86,2.31,7.828,3.80258,5.502,3.77,5.466,5.83,-1.686
2014-11-24T07:00:00Z,2.8,2.56,2.16,8.128,3.580201,5.476,3.33,5.226,6.31,-0.944
2014-11-24T08:00:00Z,2.85,3.839,1.74,9.865,3.741354,6.4,2.89,6.562,6.75,0.218
2014-11-24T09:00:00Z,2.74,5.248,1.51,11.862,3.707868,7.293,2.87,8.549,6.96,1.504
2014-11-24T10:00:00Z,2.64,6.431,1.49,12.864,3.683667,8.205,3.27,9.672,6.83,2.524
2014-11-24T11:00:00Z,2.48,7.123,1.38,13.462,3.760457,8.914,3.69,10.42,6.54,3.152
2014-11-24T12:00:00Z,2.26,7.274,0.89,13.611,3.732727,9.213,3.91,10.65,6.04,3.304
2014-11-24T13:00:00Z,2.04,6.833,0.67,13.365,3.428816,9.056,3.66,10.464,5.12,2.763
2014-11-24T14:00:00Z,1.86,5.797,0.82,12.454,2.610542,7.98,2.88,9.34,4.5,1.395
2014-11-24T15:00:00Z,2.12,4.784,1.28,10.608,2.657994,6.1,3.01,7.809,4.7,0.707
2014-11-24T16:00:00Z,2.29,4.219,1.62,9.183,2.89317,5.354,3.02,7.016,4.74,0.533
2014-11-24T17:00:00Z,2.13,3.831,1.76,8.431,2.992887,4.964,2.84,6.574,4.66,0.4
2014-11-24T18:00:00Z,2.01,3.58,1.84,7.863,3.005169,4.624,2.54,6.383,4.53,0.378
2014-11-24T19:00:00Z,1.96,3.464,1.82,7.549,3.004327,4.393,2.18,6.36,4.41,0.442
2014-11-24T20:00:00Z,1.96,3.423,1.82,7.406,2.946331,4.12,1.77,6.341,4.2,0.574
2014-11-24T21:00:00Z,1.89,3.411,1.83,7.225,2.856523,3.805,1.43,6.434,4.05,0.742
2014-11-24T22:00:00Z,1.74,3.379,1.98,6.911,2.778297,3.459,1.24,6.316,3.94,0.918
2014-11-24T23:00:00Z,1.56,3.285,2.08,6.58,2.756283,3.145,1.24,5.985,3.81,1.083
2014-11-25T00:00:00Z,1.4,3.158,2.12,6.325,2.817279,2.92,1.4,5.472,3.62,1.183
2014-11-25T01:00:00Z,1.32,3.054,2.14,6.151,2.860497,2.742,1.67,4.936,3.43,1.223
2014-11-25T02:00:00Z,1.31,2.977,2.19,6.021,2.903237,2.591,1.94,4.343,3.22,1.241
2014-11-25T03:00:00Z,1.33,2.871,2.2,5.906,2.875115,2.519,2.1,3.955,3.01,1.213
2014-11-25T04:00:00Z,1.38,2.756,2.24,5.756,2.829762,2.441,2.14,3.674,2.81,1.171
2014-11-25T05:00:00Z,1.46,2.62,2.31,5.599,2.782552,2.35,2.09,3.508,2.7,1.16
2014-11-25T06:00:00Z,1.64,2.466,2.35,5.412,2.728677,2.309,2.24,3.353,2.62,1.201
2014-11-25T07:00:00Z,1.88,2.596,2.43,5.458,2.79902,2.467,2.37,3.268,2.76,1.673
2014-11-25T08:00:00Z,2.04,3.076,2.46,6.479,2.967772,3.317,2.78,3.933,2.94,2.239
2014-11-25T09:00:00Z,2.07,3.705,2.68,7.629,3.137631,4.371,3.29,4.828,2.89,2.744
2014-11-25T10:00:00Z,2.04,4.429,2.56,8.554,3.278513,5.448,3.71,5.771,2.82,3.209
2014-11-25T11:00:00Z,2.13,5.026,2.42,9.22,3.540613,6.424,4.22,6.774,2.67,3.559
2014-11-25T12:00:00Z,2.34,5.279,2.38,9.472,3.732206,6.944,4.61,7.476,2.44,3.712
2014-11-25T13:00:00Z,2.55,5.052,2.33,9.276,3.723561,6.9,4.62,7.698,1.97,3.455
2014-11-25T14:00:00Z,2.34,4.161,2.22,8.658,3.220333,6.053,4.52,7.357,1.68,2.654
2014-11-25T15:00:00Z,2.17,2.617,2.01,7.515,3.000503,4.466,4.74,6.513,1.57,2.233
2014-11-25T16:00:00Z,2.23,1.838,2.02,6.73,3.38248,3.871,5.37,6.024,1.38,2.19
2014-11-25T17:00:00Z,2.2,1.305,2.06,6.329,3.63152,3.562,5.68,5.705,1.19,2.124
2014-11-25T18:00:00Z,2.2,0.877,1.99,6.003,3.757298,3.261,5.82,5.324,1.09,2.002
2014-11-25T19:00:00Z,2.18,0.518,1.86,5.752,3.866522,2.987,5.91,4.976,1.12,1.821
2014-11-25T20:00:00Z,2.18,0.191,1.78,5.567,3.969141,2.738,6.01,4.709,1.19,1.628
2014-11-25T21:00:00Z,2.18,-0.024,1.75,5.43,4.076839,2.551,6.11,4.491,1.24,1.511
2014-11-25T22:00:00Z,2.22,-0.229,1.79,5.362,4.13652,2.383,6.12,4.166,1.27,1.337
2014-11-25T23:00:00Z,2.28,-0.371,1.8,5.367,4.152001,2.19,6.22,3.952,1.29,1.158
2014-11-26T00:00:00Z,2.32,-0.544,1.8,5.35,4.182079,1.991,6.05,3.557,1.32,0.997
2014-11-26T01:00:00Z,2.39,-0.691,1.8,5.295,4.211982,1.808,6.21,3.39,1.38,0.852
2014-11-26T02:00:00Z,2.42,-0.819,1.79,5.231,4.253757,1.661,6.18,3.186,1.44,0.669
2014-11-26T03:00:00Z,2.46,-0.765,1.74,5.203,4.276068,1.56,6.15,3.044,1.48,0.441
2014-11-26T04:00:00Z,2.66,-0.824,1.72,5.167,4.345921,1.484,6.26,2.99,1.55,0.207
2014-11-26T05:00:00Z,2.74,-0.945,1.72,5.197,4.449982,1.417,6.33,2.898,1.62,-0.026
2014-11-26T06:00:00Z,2.75,-1.031,1.7,5.236,4.477276,1.373,6.38,2.795,1.71,-0.202
2014-11-26T07:00:00Z,3,-0.359,1.7,5.466,4.614164,1.519,6.48,2.761,1.86,0.506
2014-11-26T08:00:00Z,3.2,1.067,1.58,6.54,4.916206,2.208,6.73,3.152,2.05,1.617
2014-11-26T09:00:00Z,3.59,2.636,1.54,7.746,5.086442,3.044,6.68,3.882,2.13,2.642
2014-11-26T10:00:00Z,3.88,3.879,1.36,8.726,5.245315,3.978,6.71,4.762,2.29,3.583
2014-11-26T11:00:00Z,3.97,4.623,1.12,9.482,5.245762,4.772,6.58,5.568,2.32,4.058
2014-11-26T12:00:00Z,3.96,4.832,0.99,9.812,5.098347,5.186,6.3,6.098,2.29,4.098
2014-11-26T13:00:00Z,3.76,4.493,1.07,9.725,4.771419,5.132,5.98,6.242,1.92,3.516
2014-11-26T14:00:00Z,3.03,3.369,1.14,9.123,4.162333,4.434,5.51,5.932,1.93,1.674
2014-11-26T15:00:00Z,2.72,1.658,1.18,7.567,3.990816,3.339,5.2,5.255,2.31,0.437
2014-11-26T16:00:00Z,2.95,0.964,1.42,6.464,4.319584,2.989,5.34,4.836,2.56,0.023
2014-11-26T17:00:00Z,3.07,0.483,1.59,6.03,4.472932,2.785,5.4,4.633,2.73,-0.278
2014-11-26T18:00:00Z,3.16,0.175,1.77,5.736,4.506214,2.636,5.35,4.551,2.84,-0.534
2014-11-26T19:00:00Z,3.21,-0.053,1.8,5.466,4.448184,2.526,5.19,4.557,2.91,-0.761
2014-11-26T20:00:00Z,3.27,-0.261,1.78,5.195,4.356993,2.425,4.97,4.598,2.93,-0.988
2014-11-26T21:00:00Z,3.26,-0.428,1.78,4.958,4.234335,2.292,4.82,4.665,2.88,-1.181
2014-11-26T22:00:00Z,3.24,-0.586,1.78,4.764,4.222362,2.22,4.72,4.757,2.81,-1.352
2014-11-26T23:00:00Z,3.19,-0.742,1.79,4.585,4.248501,2.149,4.64,4.858,2.82,-1.534
2014-11-27T00:00:00Z,3.13,-0.889,1.84,4.389,4.239551,2.044,4.55,4.971,2.83,-1.681
2014-11-27T01:00:00Z,3.17,-1.005,1.91,4.136,4.208651,1.887,4.54,5.131,2.91,-1.817
2014-11-27T02:00:00Z,3.1,-1.192,1.97,3.82,4.217471,1.726,4.54,5.305,3.02,-1.97
2014-11-27T03:00:00Z,3.21,-1.309,2.14,3.576,4.206801,1.58,4.52,5.451,3.15,-2.109
2014-11-27T04:00:00Z,3.35,-1.399,2.28,3.338,4.217355,1.455,4.5,5.558,3.27,-2.284
2014-11-27T05:00:00Z,3.4,-1.515,2.39,3.171,4.252779,1.363,4.54,5.597,3.38,-2.435
2014-11-27T06:00:00Z,3.47,-1.643,2.44,3.135,4.307639,1.286,4.69,5.598,3.48,-2.522
2014-11-27T07:00:00Z,3.83,-0.93,2.41,3.436,4.492867,1.413,4.93,5.565,3.82,-1.787
2014-11-27T08:00:00Z,4.3,0.644,2.27,4.867,4.792855,2.193,5.25,5.755,4.04,-0.636
2014-11-27T09:00:00Z,4.67,2.081,2.24,6.216,5.017646,3.225,5.25,6.098,4.23,0.518
2014-11-27T10:00:00Z,4.78,3.272,1.88,7.386,5.181364,4.339,5.2,6.575,4.32,1.333
2014-11-27T11:00:00Z,4.74,4.07,1.76,8.71,5.207659,5.202,5.07,7.151,4.34,1.762
2014-11-27T12:00:00Z,4.63,4.333,1.7,9.432,5.136447,5.644,4.99,7.644,4.33,1.738
2014-11-27T13:00:00Z,4.42,3.941,1.51,9.524,4.86596,5.587,4.75,7.795,3.98,1.061
2014-11-27T14:00:00Z,3.86,2.701,1.13,8.938,4.280366,4.834,4.55,7.567,3.49,-0.842
2014-11-27T15:00:00Z,3.62,0.997,1.18,7.04,4.218474,3.623,4.79,7.143,3.99,-2.004
2014-11-27T16:00:00Z,3.75,0.321,1.67,5.341,4.791267,3.145,5.2,6.834,4.34,-2.367
2014-11-27T17:00:00Z,3.7,0.012,1.95,4.453,4.979702,2.803,5.29,6.543,4.39,-2.786
2014-11-27T18:00:00Z,3.63,-0.173,2.14,3.787,5.008968,2.53,5.31,6.254,4.31,-3.142
2014-11-27T19:00:00Z,3.57,-0.285,2.28,3.223,5.007387,2.335,5.36,5.984,4.22,-3.407
2014-11-27T20:00:00Z,3.51,-0.324,2.42,2.767,4.988508,2.19,5.33,5.773,4.08,-3.633
2014-11-27T21:00:00Z,3.33,-0.39,2.5,2.498,4.938419,2.078,5.21,5.616,3.99,-3.812
2014-11-27T22:00:00Z,3.17,-0.498,2.56,2.299,4.880724,1.936,5.29,5.513,3.96,-3.977
2014-11-27T23:00:00Z,3.02,-0.617,2.63,2.191,4.916751,1.808,5.42,5.466,4.01,-4.112
2014-11-28T00:00:00Z,2.93,-0.732,2.7,2.218,4.900209,1.665,5.44,5.375,4.09,-4.244
2014-11-28T01:00:00Z,2.89,-0.778,2.85,2.359,4.941081,1.514,5.62,5.274,4.19,-4.392
2014-11-28T02:00:00Z,2.84,-0.777,2.96,2.443,4.977605,1.347,5.84,5.299,4.31,-4.519
2014-11-28T03:00:00Z,2.83,-0.85,3.04,2.426,5.017267,1.227,5.91,5.331,4.38,-4.599
2014-11-28T04:00:00Z,2.8,-0.846,3.13,2.342,5.12604,1.117,5.97,5.299,4.44,-4.702
2014-11-28T05:00:00Z,2.81,-0.782,3.28,2.249,5.292925,1.003,6.09,5.169,4.55,-4.785
2014-11-28T06:00:00Z,2.79,-0.677,3.34,2.255,5.437971,0.89,6.38,4.977,4.65,-4.83
2014-11-28T07:00:00Z,3.02,0.013,3.36,2.671,5.63497,0.943,6.57,4.734,5.1,-4.137
2014-11-28T08:00:00Z,3.33,1.164,3.34,4.582,6.0442,1.688,6.93,4.855,5.44,-2.844
2014-11-28T09:00:00Z,3.55,2.311,3.53,6.451,6.277377,2.702,6.94,5.455,5.62,-1.611
2014-11-28T10:00:00Z,3.63,3.241,3.5,7.829,6.414326,3.754,7,6.392,5.67,-0.648
2014-11-28T11:00:00Z,3.66,3.844,3.52,8.949,6.383659,4.613,6.81,7.392,5.7,-0.099
2014-11-28T12:00:00Z,3.65,3.963,3.62,9.619,6.321389,5.05,6.73,8.211,5.7,-0.046
2014-11-28T13:00:00Z,3.6,3.556,3.6,9.584,6.180918,4.921,6.69,8.597,5.28,-0.649
2014-11-28T14:00:00Z,3.36,2.55,3.26,8.613,5.77645,4.069,6.72,8.338,4.38,-2.393
2014-11-28T15:00:00Z,3.18,1.343,3.25,6.461,5.550539,2.704,7.11,7.467,4.93,-3.461
2014-11-28T16:00:00Z,3.26,0.936,3.61,5.137,5.7904,2.015,7.39,6.661,5.38,-3.871
2014-11-28T17:00:00Z,3.34,0.913,3.66,4.718,5.860699,1.558,7.24,5.918,5.47,-4.288
2014-11-28T18:00:00Z,3.34,0.931,3.54,4.444,5.750245,1.142,7.07,5.218,5.49,-4.61
2014-11-28T19:00:00Z,3.36,0.97,3.43,4.189,5.674075,0.855,6.96,4.561,5.47,-4.852
2014-11-28T20:00:00Z,3.36,0.997,3.26,3.988,5.472683,0.609,6.86,3.956,5.43,-5.075
2014-11-28T21:00:00Z,3.27,1.005,3.09,3.922,5.26676,0.39,6.8,3.525,5.27,-5.234
2014-11-28T22:00:00Z,3.12,0.982,2.97,3.837,5.144534,0.182,6.69,3.197,5.12,-5.374
2014-11-28T23:00:00Z,3.04,0.949,3.04,3.745,5.000143,-0.047,6.57,2.921,5.06,-5.522
2014-11-29T00:00:00Z,3.01,0.905,2.91,3.614,4.917764,-0.258,6.49,2.646,5.15,-5.652
2014-11-29T01:00:00Z,2.98,0.893,2.76,3.446,4.853853,-0.421,6.4,2.374,5.22,-5.788
2014-11-29T02:00:00Z,2.93,0.895,2.71,3.256,4.752636,-0.581,6.24,2.065,5.27,-5.926
2014-11-29T03:00:00Z,2.9,0.883,2.77,2.939,4.633006,-0.672,6.17,1.775,5.31,-6.06
2014-11-29T04:00:00Z,2.9,0.902,2.9,2.636,4.503847,-0.705,5.98,1.526,5.36,-6.192
2014-11-29T05:00:00Z,2.93,0.896,3.02,2.358,4.387321,-0.736,5.78,1.373,5.43,-6.314
2014-11-29T06:00:00Z,2.87,0.852,3.14,2.12,4.297123,-0.758,5.56,1.126,5.51,-6.412
2014-11-29T07:00:00Z,2.94,1.141,3.23,2.426,4.335173,-0.604,5.6,1.019,5.85,-5.957
2014-11-29T08:00:00Z,2.99,1.939,3.15,4.154,4.746494,0.42,5.84,1.574,6.25,-4.838
2014-11-29T09:00:00Z,3.03,2.81,3.23,5.782,5.069036,1.495,5.78,2.568,6.42,-3.704
2014-11-29T10:00:00Z,3.07,3.569,3.05,7.146,5.105914,2.458,5.71,3.786,6.43,-2.775
2014-11-29T11:00:00Z,3.11,4.014,2.8,8.533,5.01543,3.206,5.67,4.865,6.33,-2.185
2014-11-29T12:00:00Z,3.12,4.106,2.58,9.44,4.986351,3.58,5.79,5.608,6.17,-2.048
2014-11-29T13:00:00Z,3.04,3.832,2.44,9.485,4.925866,3.478,5.84,5.782,5.84,-2.49
2014-11-29T14:00:00Z,2.85,3.1,2.33,8.436,4.479867,2.708,5.39,5.245,5.02,-3.737
2014-11-29T15:00:00Z,2.77,2.004,2.47,5.985,4.117503,1.296,4.81,3.647,5.01,-4.738
2014-11-29T16:00:00Z,2.78,1.525,2.93,4.59,4.33308,0.734,5.08,2.703,5.33,-5.197
2014-11-29T17:00:00Z,2.64,1.293,3.07,4.186,4.363956,0.425,5.1,2.145,5.39,-5.624
2014-11-29T18:00:00Z,2.53,1.147,3.01,3.888,4.266675,0.131,4.85,1.518,5.32,-5.992
2014-11-29T19:00:00Z,2.47,1.046,2.97,3.656,4.146522,-0.115,4.65,1.132,5.19,-6.274
2014-11-29T20:00:00Z,2.41,0.937,2.88,3.396,4.039955,-0.296,4.62,1.12,5.07,-6.484
2014-11-29T21:00:00Z,2.38,0.853,2.81,3.224,3.984312,-0.403,4.5,1.295,4.87,-6.625
2014-11-29T22:00:00Z,2.39,0.753,2.71,3.123,3.932775,-0.479,4.12,1.26,4.64,-6.764
2014-11-29T23:00:00Z,2.4,0.654,2.69,3.043,3.870714,-0.553,3.85,1.1,4.6,-6.873
2014-11-30T00:00:00Z,2.42,0.517,2.7,2.949,3.762846,-0.621,3.55,0.952,4.75,-6.949
2014-11-30T01:00:00Z,2.45,0.417,2.65,2.855,3.64976,-0.658,3.41,0.913,4.83,-7.061
2014-11-30T02:00:00Z,2.5,0.338,2.58,2.74,3.571225,-0.669,3.25,0.897,4.85,-7.208
2014-11-30T03:00:00Z,2.58,0.327,2.53,2.639,3.547773,-0.674,2.99,0.857,4.92,-7.341
2014-11-30T04:00:00Z,2.66,0.321,2.48,2.629,3.561401,-0.67,2.85,0.805,4.99,-7.459
2014-11-30T05:00:00Z,2.7,0.352,2.37,2.662,3.530281,-0.667,2.89,0.795,5.03,-7.556
2014-11-30T06:00:00Z,2.75,0.435,2.28,2.681,3.499497,-0.668,2.93,0.782,5.04,-7.623
2014-11-30T07:00:00Z,2.89,0.924,2.27,2.832,3.580856,-0.524,2.71,0.768,5.38,-7.162
2014-11-30T08:00:00Z,2.99,1.889,1.96,4.061,3.982316,0.377,2.68,1.134,5.68,-6.055
2014-11-30T09:00:00Z,3.13,2.879,1.71,5.298,4.153674,1.309,2.48,1.698,5.8,-4.887
2014-11-30T10:00:00Z,3.19,3.721,1.64,6.173,3.987001,2.108,2.25,2.277,5.81,-3.896
2014-11-30T11:00:00Z,3.22,4.28,1.57,6.961,3.766804,2.693,2.13,2.745,5.82,-3.26
2014-11-30T12:00:00Z,3.21,4.398,1.48,7.612,3.674892,2.986,2.15,3.13,5.85,-3.13
2014-11-30T13:00:00Z,3.18,4.097,1.41,7.755,3.66733,2.889,2.14,3.382,5.71,-3.664
2014-11-30T14:00:00Z,3.17,3.365,1.4,7.119,3.45311,2.239,2.14,3.287,4.97,-5.054
2014-11-30T15:00:00Z,3.18,2.455,1.56,5.75,3.280288,1.224,2.1,2.643,4.91,-6.128
2014-11-30T16:00:00Z,3.27,2,1.64,4.885,3.607291,0.811,2.63,2.309,5.19,-6.565
2014-11-30T17:00:00Z,3.29,1.772,1.68,4.467,3.842757,0.558,3.37,2.171,5.4,-6.884
2014-11-30T18:00:00Z,3.36,1.68,1.71,4.156,3.957747,0.352,3.99,2.087,5.5,-7.151
2014-11-30T19:00:00Z,3.44,1.59,1.71,3.967,3.967228,0.166,4.41,1.985,5.56,-7.359
2014-11-30T20:00:00Z,3.54,1.506,1.78,3.771,4.035963,-0.042,4.68,1.81,5.58,-7.518
2014-11-30T21:00:00Z,3.55,1.454,1.9,3.624,4.09122,-0.229,4.89,1.726,5.61,-7.594
2014-11-30T22:00:00Z,3.54,1.4,1.95,3.54,4.252592,-0.334,5.01,1.623,5.73,-7.581
2014-11-30T23:00:00Z,3.61,1.32,2.06,3.38,4.469475,-0.45,5.22,1.517,5.89,-7.525
2014-12-01T00:00:00Z,3.75,1.201,2.31,3.076,4.694636,-0.574,5.42,1.369,6.02,-7.466
2014-12-01T01:00:00Z,3.88,1.063,2.44,2.788,4.888228,-0.684,5.57,1.19,6.12,-7.419
2014-12-01T02:00:00Z,4.02,0.945,2.5,2.533,5.017238,-0.813,5.67,1.033,6.27,-7.347
2014-12-01T03:00:00Z,4.06,0.858,2.54,2.342,5.084509,-0.894,5.65,0.905,6.41,-7.22
2014-12-01T04:00:00Z,4.09,0.747,2.7,2.13,5.185348,-0.985,5.59,0.717,6.52,-7.078
2014-12-01T05:00:00Z,4.01,0.644,2.79,2.004,5.340135,-1.055,5.67,0.528,6.6,-6.957
2014-12-01T06:00:00Z,4,0.5,2.76,1.9,5.498955,-1.137,5.75,0.349,6.67,-6.819
2014-12-01T07:00:00Z,4.19,0.5,2.76,1.672,5.695942,-1.177,5.72,0.218,6.92,-6.267
2014-12-01T08:00:00Z,4.42,0.738,2.7,1.862,6.174981,-0.713,5.96,0.513,7.44,-5.234
2014-12-01T09:00:00Z,4.45,0.997,2.78,2.381,6.579686,-0.066,6.18,1.134,7.67,-4.192
2014-12-01T10:00:00Z,4.4,1.224,2.99,2.997,6.701844,0.62,6.19,1.889,7.61,-3.291
2014-12-01T11:00:00Z,4.21,1.371,3.3,3.531,6.644304,1.171,6.07,2.626,7.54,-2.65
2014-12-01T12:00:00Z,3.89,1.457,3.36,3.828,6.480235,1.429,5.86,3.07,7.38,-2.426
2014-12-01T13:00:00Z,3.62,1.39,3.36,3.702,6.169512,1.331,5.68,3.168,6.96,-2.793
2014-12-01T14:00:00Z,3.54,1.079,3.18,3.289,5.549613,0.837,5.25,2.912,6.5,-3.81
2014-12-01T15:00:00Z,3.5,0.664,2.73,2.66,4.990582,0.053,4.53,2.113,6.47,-4.589
2014-12-01T16:00:00Z,3.49,0.459,2.42,2.267,5.036758,-0.395,4.91,1.687,6.49,-5.066
2014-12-01T17:00:00Z,3.45,0.317,2.2,2.03,5.002031,-0.714,5.15,1.407,6.5,-5.466
2014-12-01T18:00:00Z,3.43,0.184,2.04,1.831,4.795022,-0.993,5.09,1.128,6.36,-5.827
2014-12-01T19:00:00Z,3.36,0.031,1.83,1.695,4.580065,-1.24,4.86,0.88,6.15,-6.156
2014-12-01T20:00:00Z,3.17,-0.065,1.66,1.596,4.414926,-1.444,4.72,0.686,5.93,-6.44
2014-12-01T21:00:00Z,3.07,-0.142,1.47,1.535,4.264739,-1.557,4.44,0.531,5.82,-6.665
2014-12-01T22:00:00Z,3.01,-0.207,1.27,1.428,4.059161,-1.612,4.02,0.399,5.78,-6.849
2014-12-01T23:00:00Z,2.91,-0.273,1.12,1.345,3.808167,-1.668,3.81,0.269,5.74,-7.033
2014-12-02T00:00:00Z,2.76,-0.335,0.98,1.265,3.651983,-1.71,3.73,0.158,5.72,-7.201
2014-12-02T01:00:00Z,2.69,-0.395,0.88,1.221,3.516566,-1.783,3.74,0.049,5.68,-7.374
2014-12-02T02:00:00Z,2.66,-0.434,0.84,1.135,3.480392,-1.869,3.68,-0.073,5.62,-7.549
2014-12-02T03:00:00Z,2.61,-0.471,0.83,1.002,3.475887,-1.961,3.61,-0.181,5.58,-7.697
2014-12-02T04:00:00Z,2.57,-0.516,0.76,0.929,3.461433,-2.074,3.48,-0.282,5.49,-7.835
2014-12-02T05:00:00Z,2.45,-0.598,0.71,0.806,3.450973,-2.2,3.33,-0.35,5.41,-7.964
2014-12-02T06:00:00Z,2.34,-0.693,0.73,0.68,3.40432,-2.331,3.19,-0.375,5.35,-8.059
2014-12-02T07:00:00Z,2.39,-0.505,0.8,0.709,3.429636,-2.329,2.99,-0.445,5.52,-7.569
2014-12-02T08:00:00Z,2.48,0.034,0.88,1.264,3.719583,-1.673,3.29,-0.126,5.64,-6.26
2014-12-02T09:00:00Z,2.56,0.606,0.95,1.827,3.717769,-0.851,3.46,0.42,6.04,-4.626
2014-12-02T10:00:00Z,2.74,1.031,1.09,2.35,3.579717,0,3.5,1.062,6.22,-3.174
2014-12-02T11:00:00Z,2.83,1.259,1.34,2.688,3.429569,0.651,3.58,1.649,6.24,-2.174
2014-12-02T12:00:00Z,2.78,1.295,1.58,2.77,3.356964,0.948,3.87,2.08,6.15,-1.746
2014-12-02T13:00:00Z,2.67,1.105,1.71,2.607,3.323947,0.867,4.35,2.198,5.69,-2.031
2014-12-02T14:00:00Z,2.46,0.587,1.72,2.215,2.898524,0.263,4.53,1.875,5.22,-3.061
2014-12-02T15:00:00Z,2.35,-0.194,1.53,1.463,2.682105,-0.796,4.34,1.069,5.22,-3.815
2014-12-02T16:00:00Z,2.46,-0.489,1.58,0.87,3.04807,-1.167,4.92,0.767,5.11,-4.342
2014-12-02T17:00:00Z,2.47,-0.593,1.59,0.592,3.184391,-1.416,5.25,0.595,4.97,-4.768
2014-12-02T18:00:00Z,2.45,-0.646,1.57,0.379,3.194562,-1.628,5.29,0.462,4.81,-5.109
