time,AT,CH,DE,IT,NL,PL
2013-06-18T22:00:00Z,6633,4157,48701.0989,35601,11317,14621
2013-06-18T23:00:00Z,6428,3896,46812.08791,33348,10576,13863
2013-06-19T00:00:00Z,6190,3856,45368.13187,32139,10191,13532
2013-06-19T01:00:00Z,6162,3763,45221.97802,31651,10056,13421
2013-06-19T02:00:00Z,6406,3524,45992.30769,31559,10117,12989
2013-06-19T03:00:00Z,7153,3594,48453.84615,31458,10194,13258
2013-06-19T04:00:00Z,8147,4135,57252.74725,34595,11285,15350
2013-06-19T05:00:00Z,8822,4727,64630.76923,40179,13352,17482
2013-06-19T06:00:00Z,9098,5211,68394.50549,46209,15103,18540
2013-06-19T07:00:00Z,9322,5402,69798.9011,49381,15894,18977
2013-06-19T08:00:00Z,9536,5516,71874.72527,50908,16121,19033
2013-06-19T09:00:00Z,9532,5707,73886.81319,51585,16193,19314
2013-06-19T10:00:00Z,9440,5426,72974.72527,50276,16013,19480
2013-06-19T11:00:00Z,9376,5528,72367.03297,50372,15971,19573
2013-06-19T12:00:00Z,9308,5478,71151.64835,51429,15913,19313
2013-06-19T13:00:00Z,9118,5411,69681.31868,51596,15770,18893
2013-06-19T14:00:00Z,8968,5306,68092.30769,51185,15626,18667
2013-06-19T15:00:00Z,8797,5036,67052.74725,49512,15469,18278
2013-06-19T16:00:00Z,8614,4967,66059.34066,47499,14524,17907
2013-06-19T17:00:00Z,8261,4707,64961.53846,46114,13984,17983
2013-06-19T18:00:00Z,8007,4389,61271.42857,44744,13402,18041
2013-06-19T19:00:00Z,7993,4626,58554.94505,44934,12861,18130
2013-06-19T20:00:00Z,7597,4619,56768.13187,42699,12783,17595
2013-06-19T21:00:00Z,7095,4275,51540.65934,39428,12217,16110
2013-06-19T22:00:00Z,6611,4133,47382.41758,36579,11145,14752
2013-06-19T23:00:00Z,6224,3953,45120.87912,34322,10345,13905
2013-06-20T00:00:00Z,6213,3842,44174.72527,32592,10075,13669
2013-06-20T01:00:00Z,6063,3691,44048.35165,32043,9939,13598
2013-06-20T02:00:00Z,6258,3624,45443.95604,31857,9912,13158
2013-06-20T03:00:00Z,7046,3754,48006.59341,31750,9978,13376
2013-06-20T04:00:00Z,8377,4113,56243.95604,34513,11013,15491
2013-06-20T05:00:00Z,9187,4780,63443.95604,40049,13034,17546
2013-06-20T06:00:00Z,9579,5230,67840.65934,46228,14670,18661
2013-06-20T07:00:00Z,9822,5404,70119.78022,49537,15549,19178
2013-06-20T08:00:00Z,10008,5583,72157.14286,51016,15844,19213
2013-06-20T09:00:00Z,10150,5780,73885.71429,51986,16039,19711
2013-06-20T10:00:00Z,9972,5389,71943.95604,50241,15925,19692
2013-06-20T11:00:00Z,9906,5543,71390.10989,50081,16139,19679
2013-06-20T12:00:00Z,9736,5548,70730.76923,51123,16213,19400
2013-06-20T13:00:00Z,9583,5533,70859.34066,51242,16130,19197
2013-06-20T14:00:00Z,9405,5350,69348.35165,50927,16049,18878
2013-06-20T15:00:00Z,9257,5017,68140.65934,49086,15666,18543
2013-06-20T16:00:00Z,8959,4879,66692.30769,46945,14808,18217
2013-06-20T17:00:00Z,8562,4670,64501.0989,45442,14308,18155
2013-06-20T18:00:00Z,8261,4473,61003.2967,44193,13688,18159
2013-06-20T19:00:00Z,8119,4568,57573.62637,44226,13043,18266
2013-06-20T20:00:00Z,7834,4486,54643.95604,42029,12815,17623
2013-06-20T21:00:00Z,7103,4151,49713.18681,39000,12338,16169
2013-06-20T22:00:00Z,6753,3985,46760.43956,36173,11300,14914
2013-06-20T23:00:00Z,6417,3957,45628.57143,33930,10447,14156
2013-06-21T00:00:00Z,6206,3854,44458.24176,32483,10044,13940
2013-06-21T01:00:00Z,6039,3769,44724.17582,31780,9944,13787
2013-06-21T02:00:00Z,6246,3636,45410.98901,31575,9996,13315
2013-06-21T03:00:00Z,6990,3749,47694.50549,31403,10082,13676
2013-06-21T04:00:00Z,8301,4162,55529.67033,33954,10939,15665
2013-06-21T05:00:00Z,9081,4813,62071.42857,39362,12900,17803
2013-06-21T06:00:00Z,9448,5116,65804.3956,45233,14540,18813
2013-06-21T07:00:00Z,9519,5196,66862.63736,48322,15389,19346
2013-06-21T08:00:00Z,9686,5358,67257.14286,49450,15720,19442
2013-06-21T09:00:00Z,9693,5517,68026.37363,50039,15870,19790
2013-06-21T10:00:00Z,9350,5205,67108.79121,48303,15655,19845
2013-06-21T11:00:00Z,9127,5379,65937.36264,48035,15576,19922
2013-06-21T12:00:00Z,8920,5378,63640.65934,48579,15366,19609
2013-06-21T13:00:00Z,8790,5285,62280.21978,48421,15042,19231
2013-06-21T14:00:00Z,8749,5276,60707.69231,48169,14853,18809
2013-06-21T15:00:00Z,8745,5189,60042.85714,46742,14731,18442
2013-06-21T16:00:00Z,8409,4935,59215.38462,44865,14015,18147
2013-06-21T17:00:00Z,7961,4517,58693.40659,43735,13461,18093
2013-06-21T18:00:00Z,7645,4425,56426.37363,42372,12912,17884
2013-06-21T19:00:00Z,7471,4468,53879.12088,42689,12311,17681
2013-06-21T20:00:00Z,7206,4372,52178.02198,40507,12096,17166
2013-06-21T21:00:00Z,6704,4260,48298.9011,37890,11712,15869
2013-06-21T22:00:00Z,6339,4290,45269.23077,35253,10796,14623
2013-06-21T23:00:00Z,5985,4172,42961.53846,33160,10009,14099
2013-06-22T00:00:00Z,5789,3958,41278.02198,31685,9565,13673
2013-06-22T01:00:00Z,5633,3745,40758.24176,31040,9363,13410
2013-06-22T02:00:00Z,5562,3519,40527.47253,30573,9242,12840
2013-06-22T03:00:00Z,5805,3580,40729.67033,29253,9002,12604
2013-06-22T04:00:00Z,6331,3661,43674.72527,29879,9221,13605
2013-06-22T05:00:00Z,6934,3808,47982.41758,33192,9962,14978
2013-06-22T06:00:00Z,7492,3925,52586.81319,36598,11082,16116
2013-06-22T07:00:00Z,7734,4094,55678.02198,39463,12171,16952
2013-06-22T08:00:00Z,7929,4282,57291.20879,40483,12743,17227
2013-06-22T09:00:00Z,7964,4403,58302.1978,40337,12940,17480
2013-06-22T10:00:00Z,7707,4437,57590.10989,39345,12904,17376
2013-06-22T11:00:00Z,7480,4416,55360.43956,38016,12749,17189
2013-06-22T12:00:00Z,7411,4403,53295.6044,37001,12519,16669
2013-06-22T13:00:00Z,7281,4379,52104.3956,37181,12245,16245
2013-06-22T14:00:00Z,7294,4354,51798.9011,37399,12204,15957
2013-06-22T15:00:00Z,7356,4240,52481.31868,37307,12335,15810
2013-06-22T16:00:00Z,7065,4038,52726.37363,36955,12212,15609
2013-06-22T17:00:00Z,6823,3828,52158.24176,36602,11873,15591
2013-06-22T18:00:00Z,6562,3626,49131.86813,36025,11558,15544
2013-06-22T19:00:00Z,6469,3749,47547.25275,36397,11226,15672
2013-06-22T20:00:00Z,6361,3827,46769.23077,35356,11275,15545
2013-06-22T21:00:00Z,5985,3793,43120.87912,33054,10916,14398
2013-06-22T22:00:00Z,5551,3980,39871.42857,31297,10190,13355
2013-06-22T23:00:00Z,5250,3843,37808.79121,29426,9519,12564
2013-06-23T00:00:00Z,5072,3678,36151.64835,28065,9092,12180
2013-06-23T01:00:00Z,4912,3497,35645.05495,27198,8848,11910
2013-06-23T02:00:00Z,4861,3308,35715.38462,26731,8774,11230
2013-06-23T03:00:00Z,4808,3292,35026.37363,25777,8502,11067
2013-06-23T04:00:00Z,5195,3342,36097.8022,25540,8489,11491
2013-06-23T05:00:00Z,5717,3348,38638.46154,27301,8893,12373
2013-06-23T06:00:00Z,6113,3546,42743.95604,29584,9653,13218
2013-06-23T07:00:00Z,6478,3770,45352.74725,31144,10437,14022
2013-06-23T08:00:00Z,6747,3988,48312.08791,32591,11069,14682
2013-06-23T09:00:00Z,6861,4126,51008.79121,33482,11491,14884
2013-06-23T10:00:00Z,6610,4073,50096.7033,34098,11676,14862
2013-06-23T11:00:00Z,6461,3893,47926.37363,33219,11600,14874
2013-06-23T12:00:00Z,6289,3844,46447.25275,32701,11428,14618
2013-06-23T13:00:00Z,6380,3856,45749.45055,32413,11206,14279
2013-06-23T14:00:00Z,6414,3963,44924.17582,32500,11224,14171
2013-06-23T15:00:00Z,6617,4085,46697.8022,32096,11771,14060
2013-06-23T16:00:00Z,6670,4204,48672.52747,32401,11852,14040
2013-06-23T17:00:00Z,6727,4026,48985.71429,32898,11773,14268
2013-06-23T18:00:00Z,6712,3903,48301.0989,33433,11583,14431
2013-06-23T19:00:00Z,6635,4069,47560.43956,34861,11290,14876
2013-06-23T20:00:00Z,6488,4020,47967.03297,34029,11438,14976
2013-06-23T21:00:00Z,5961,3872,44726.37363,31785,10867,13795
2013-06-23T22:00:00Z,5748,3902,41665.93407,29169,10069,12737
2013-06-23T23:00:00Z,5623,3956,39892.30769,27558,9567,12318
2013-06-24T00:00:00Z,5400,3899,39091.20879,26671,9293,11947
2013-06-24T01:00:00Z,5306,3787,39334.06593,26109,9220,11830
2013-06-24T02:00:00Z,5585,3675,41048.35165,26385,9302,11502
2013-06-24T03:00:00Z,6434,4078,44803.2967,27080,9494,12058
2013-06-24T04:00:00Z,7772,4164,54472.52747,30709,10556,14373
2013-06-24T05:00:00Z,8671,4727,61529.67033,36117,12520,16564
2013-06-24T06:00:00Z,9155,5150,65553.84615,41160,14191,17858
2013-06-24T07:00:00Z,9367,5286,66980.21978,44065,14881,18406
2013-06-24T08:00:00Z,9602,5421,68970.32967,44861,15111,18616
2013-06-24T09:00:00Z,9762,5650,70356.04396,44978,15366,18936
2013-06-24T10:00:00Z,9458,5193,69598.9011,43503,15233,19009
2013-06-24T11:00:00Z,9415,5274,68537.36264,43858,15315,19003
2013-06-24T12:00:00Z,9267,5164,67290.10989,45240,15240,18706
2013-06-24T13:00:00Z,9044,5030,66385.71429,45607,15063,18433
2013-06-24T14:00:00Z,8895,4901,64949.45055,45575,14963,18113
2013-06-24T15:00:00Z,8767,4740,64141.75824,43431,14825,17884
2013-06-24T16:00:00Z,8677,4636,63994.50549,41491,14093,17621
2013-06-24T17:00:00Z,8261,4445,62504.3956,40215,13664,17740
2013-06-24T18:00:00Z,7925,4211,59681.31868,39328,13082,17831
2013-06-24T19:00:00Z,7396,4274,56859.34066,39868,12671,17591
2013-06-24T20:00:00Z,7073,4272,53982.41758,37633,12497,16752
2013-06-24T21:00:00Z,6556,4122,49159.34066,34599,11882,15430
2013-06-24T22:00:00Z,6182,4304,45876.92308,31692,10861,14271
2013-06-24T23:00:00Z,5933,4483,43717.58242,30077,10109,13708
2013-06-25T00:00:00Z,5825,4194,42756.04396,29391,9788,13476
2013-06-25T01:00:00Z,5790,4055,42989.01099,29127,9649,13266
2013-06-25T02:00:00Z,6013,3932,44268.13187,29143,9633,12978
2013-06-25T03:00:00Z,6811,4172,47068.13187,29299,9707,13223
2013-06-25T04:00:00Z,7994,4241,54659.34066,31890,10762,15161
2013-06-25T05:00:00Z,8882,4731,61207.69231,37629,12679,17235
2013-06-25T06:00:00Z,9130,5111,65038.46154,42980,14130,18302
2013-06-25T07:00:00Z,9289,5148,66454.94505,45542,14776,18786
2013-06-25T08:00:00Z,9491,5265,68009.89011,46479,14961,19004
2013-06-25T09:00:00Z,9565,5484,69675.82418,46789,15136,19340
2013-06-25T10:00:00Z,9147,5095,68668.13187,44676,15079,19437
2013-06-25T11:00:00Z,9104,5250,68048.35165,44785,15154,19381
2013-06-25T12:00:00Z,9010,5093,67151.64835,46241,15040,18991
2013-06-25T13:00:00Z,8915,4947,65336.26374,46520,14866,18718
2013-06-25T14:00:00Z,8773,4804,63076.92308,45969,14780,18337
2013-06-25T15:00:00Z,8664,4498,62640.65934,44391,14675,18096
2013-06-25T16:00:00Z,8446,4447,62106.59341,42572,13867,17873
2013-06-25T17:00:00Z,8068,4255,61196.7033,41329,13438,17997
2013-06-25T18:00:00Z,7767,4126,58075.82418,40448,12840,18059
2013-06-25T19:00:00Z,7459,4343,55153.84615,40556,12325,17633
2013-06-25T20:00:00Z,7194,4364,52659.34066,38037,12337,16570
2013-06-25T21:00:00Z,6546,4057,47775.82418,35131,11891,15201
2013-06-25T22:00:00Z,6185,4297,44162.63736,32444,10811,14170
2013-06-25T23:00:00Z,5861,4297,41986.81319,30547,10076,13527
2013-06-26T00:00:00Z,5765,4127,40771.42857,29551,9778,13252
2013-06-26T01:00:00Z,5654,3972,41031.86813,28953,9658,13112
2013-06-26T02:00:00Z,5930,3775,42171.42857,29173,9638,12802
2013-06-26T03:00:00Z,6675,4082,44932.96703,29448,9647,13001
2013-06-26T04:00:00Z,7915,4269,52973.62637,32190,10752,14988
2013-06-26T05:00:00Z,8648,4663,59597.8022,37484,12663,16902
2013-06-26T06:00:00Z,9129,4943,63190.10989,42407,14199,17897
2013-06-26T07:00:00Z,9175,4983,64710.98901,44943,14945,18329
2013-06-26T08:00:00Z,9408,5188,67231.86813,45592,15163,18439
2013-06-26T09:00:00Z,9514,5360,69070.32967,46156,15310,18726
2013-06-26T10:00:00Z,9157,4946,67767.03297,43742,15253,18671
2013-06-26T11:00:00Z,8992,5075,66572.52747,43309,15338,18635
2013-06-26T12:00:00Z,8940,5023,65482.41758,44783,15200,18161
2013-06-26T13:00:00Z,8737,4916,64393.40659,44916,15017,18048
2013-06-26T14:00:00Z,8676,4820,62532.96703,44730,14847,17747
2013-06-26T15:00:00Z,8657,4579,61887.91209,43086,14817,17493
2013-06-26T16:00:00Z,8438,4553,61271.42857,41405,14046,17351
2013-06-26T17:00:00Z,8114,4352,60442.85714,40689,13557,17591
2013-06-26T18:00:00Z,7812,4186,57700,39752,13040,17705
2013-06-26T19:00:00Z,7591,4381,55385.71429,39929,12728,17425
2013-06-26T20:00:00Z,7200,4450,52971.42857,37119,12569,16411
2013-06-26T21:00:00Z,6557,4130,48554.94505,34493,11969,15059
2013-06-26T22:00:00Z,6190,4316,45338.46154,31742,10899,13977
2013-06-26T23:00:00Z,5935,4318,43665.93407,29765,10161,13348
2013-06-27T00:00:00Z,5743,4236,42628.57143,28859,9835,12992
2013-06-27T01:00:00Z,5715,4116,42905.49451,28545,9672,12924
2013-06-27T02:00:00Z,5913,3916,43940.65934,28678,9666,12531
2013-06-27T03:00:00Z,6710,4217,46916.48352,28958,9752,12740
2013-06-27T04:00:00Z,7821,4323,55029.67033,31515,10819,14789
2013-06-27T05:00:00Z,8651,4738,62190.10989,37050,12647,16659
2013-06-27T06:00:00Z,8925,5132,65507.69231,42174,14265,17600
2013-06-27T07:00:00Z,8925,5231,66647.25275,44238,14982,18000
2013-06-27T08:00:00Z,9221,5364,69069.23077,44658,15227,18075
2013-06-27T09:00:00Z,9308,5595,70423.07692,45299,15425,18368
2013-06-27T10:00:00Z,9035,5187,69562.63736,42951,15248,18396
2013-06-27T11:00:00Z,8959,5253,68473.62637,43212,15238,18385
2013-06-27T12:00:00Z,8884,5256,67041.75824,43724,15145,18056
2013-06-27T13:00:00Z,8675,5174,66086.81319,44276,14972,17716
2013-06-27T14:00:00Z,8517,5040,64562.63736,44443,14826,17447
2013-06-27T15:00:00Z,8591,4825,64281.31868,43015,14766,17114
2013-06-27T16:00:00Z,8355,4731,63494.50549,41355,14073,16960
2013-06-27T17:00:00Z,8072,4528,62736.26374,40557,13622,17114
2013-06-27T18:00:00Z,7788,4350,60271.42857,39721,13084,17188
2013-06-27T19:00:00Z,7549,4478,57476.92308,39687,12601,17237
2013-06-27T20:00:00Z,7355,4472,55295.6044,37127,12464,16642
2013-06-27T21:00:00Z,6710,4230,50416.48352,34793,11900,15239
2013-06-27T22:00:00Z,6236,4311,46894.50549,31813,10796,14096
2013-06-27T23:00:00Z,6024,4236,45046.15385,29769,10079,13339
2013-06-28T00:00:00Z,5781,4251,43994.50549,28737,9710,13043
2013-06-28T01:00:00Z,5712,4191,44502.1978,28448,9612,12996
2013-06-28T02:00:00Z,5890,4042,45845.05495,28499,9643,12659
2013-06-28T03:00:00Z,6657,4224,48497.8022,28566,9773,12871
2013-06-28T04:00:00Z,7777,4361,55901.0989,31118,10767,14844
2013-06-28T05:00:00Z,8512,4763,62621.97802,36472,12630,16760
2013-06-28T06:00:00Z,8824,4952,66143.95604,41808,14234,17631
2013-06-28T07:00:00Z,8916,4945,66865.93407,43728,15118,17816
2013-06-28T08:00:00Z,9195,5127,68705.49451,44239,15424,17957
2013-06-28T09:00:00Z,9199,5342,69893.40659,44278,15571,18193
2013-06-28T10:00:00Z,8846,4925,68937.36264,42186,15367,18247
2013-06-28T11:00:00Z,8648,4947,67510.98901,41191,15317,18281
2013-06-28T12:00:00Z,8530,4938,65769.23077,42514,15110,17944
2013-06-28T13:00:00Z,8373,4749,63801.0989,42588,14700,17744
2013-06-28T14:00:00Z,8227,4605,62709.89011,42241,14374,17428
2013-06-28T15:00:00Z,8273,4454,62456.04396,40759,14307,17198
2013-06-28T16:00:00Z,8062,4415,61952.74725,39832,13738,16994
2013-06-28T17:00:00Z,7712,4269,60408.79121,39021,13249,17019
2013-06-28T18:00:00Z,7402,4126,57364.83516,38439,12700,16911
2013-06-28T19:00:00Z,7167,4301,54769.23077,38572,12247,16970
2013-06-28T20:00:00Z,7003,4418,53098.9011,36399,12090,16294
2013-06-28T21:00:00Z,6489,4239,48908.79121,33581,11655,15033
2013-06-28T22:00:00Z,6055,4178,45723.07692,31341,10782,13922
2013-06-28T23:00:00Z,5698,4100,43394.50549,29536,10009,13331
2013-06-29T00:00:00Z,5517,3912,41492.30769,28161,9569,12913
2013-06-29T01:00:00Z,5351,3678,41208.79121,27353,9331,12688
2013-06-29T02:00:00Z,5335,3505,41270.32967,27155,9240,12115
2013-06-29T03:00:00Z,5568,3565,41117.58242,26751,9031,11966
2013-06-29T04:00:00Z,6154,3593,43271.42857,27101,9239,12791
2013-06-29T05:00:00Z,6731,3561,47420.87912,30120,9953,13926
2013-06-29T06:00:00Z,7151,3811,51782.41758,33588,11060,15078
2013-06-29T07:00:00Z,7391,4063,55217.58242,35615,12126,15894
2013-06-29T08:00:00Z,7520,4240,56739.56044,36286,12581,16247
2013-06-29T09:00:00Z,7620,4387,57420.87912,35952,12634,16474
2013-06-29T10:00:00Z,7241,4530,56086.81319,34521,12433,16336
2013-06-29T11:00:00Z,7072,4445,54154.94505,33517,12189,16233
2013-06-29T12:00:00Z,7006,4649,52405.49451,32892,11949,15752
2013-06-29T13:00:00Z,6903,4603,51258.24176,32591,11688,15386
2013-06-29T14:00:00Z,6848,4466,50252.74725,32409,11684,15015
2013-06-29T15:00:00Z,6934,4385,50124.17582,32338,11791,14806
2013-06-29T16:00:00Z,6700,4407,50043.95604,32831,11720,14662
2013-06-29T17:00:00Z,6539,4262,49102.1978,32967,11506,14668
2013-06-29T18:00:00Z,6470,4043,46329.67033,32855,11130,14718
2013-06-29T19:00:00Z,6277,4168,44282.41758,33546,10740,14966
2013-06-29T20:00:00Z,6203,4279,44298.9011,32139,10971,14651
2013-06-29T21:00:00Z,5694,4157,41350.54945,30091,10713,13612
2013-06-29T22:00:00Z,5441,4223,37892.30769,28274,9978,12521
2013-06-29T23:00:00Z,5121,4039,35952.74725,26889,9320,11882
2013-06-30T00:00:00Z,4985,3902,34818.68132,25366,8947,11561
2013-06-30T01:00:00Z,4834,3714,34753.84615,24667,8731,11207
2013-06-30T02:00:00Z,4811,3502,34740.65934,24708,8661,10658
2013-06-30T03:00:00Z,4875,3488,34360.43956,23714,8360,10448
2013-06-30T04:00:00Z,5148,3498,34968.13187,23329,8337,10807
2013-06-30T05:00:00Z,5638,3489,37351.64835,24884,8744,11578
2013-06-30T06:00:00Z,6103,3542,41341.75824,27249,9488,12579
2013-06-30T07:00:00Z,6504,3686,44693.40659,29472,10267,13363
2013-06-30T08:00:00Z,6765,3692,47636.26374,30855,10827,13895
2013-06-30T09:00:00Z,6889,3686,50620.87912,31456,11136,14203
2013-06-30T10:00:00Z,6514,3635,49601.0989,31567,11276,14119
2013-06-30T11:00:00Z,6367,3526,47718.68132,30417,11156,14116
2013-06-30T12:00:00Z,6060,3483,46580.21978,29913,10958,13769
2013-06-30T13:00:00Z,5997,3541,45434.06593,29370,10820,13400
2013-06-30T14:00:00Z,6072,3780,45149.45055,29098,10890,13223
2013-06-30T15:00:00Z,6227,4002,45918.68132,29444,11337,13230
2013-06-30T16:00:00Z,6216,4150,48028.57143,30158,11545,13379
2013-06-30T17:00:00Z,6265,3885,48735.16484,30863,11462,13600
2013-06-30T18:00:00Z,6238,3640,47586.81319,31331,11356,13731
2013-06-30T19:00:00Z,6413,3887,46653.84615,33371,11116,14182
2013-06-30T20:00:00Z,6344,4059,47476.92308,32233,11382,14091
2013-06-30T21:00:00Z,5901,3799,44278.02198,29827,10937,13036
2013-06-30T22:00:00Z,5664,4085,41281.31868,27376,10153,12080
2013-06-30T23:00:00Z,5389,4037,39490.10989,25714,9578,11549
2013-07-01T00:00:00Z,5313,3864,38467.03297,24761,9348,11294
2013-07-01T01:00:00Z,5192,3727,38642.85714,25056,9228,11270
2013-07-01T02:00:00Z,5448,3679,40124.17582,25271,9254,10968
2013-07-01T03:00:00Z,6306,3974,43641.75824,25902,9389,11462
2013-07-01T04:00:00Z,7619,4131,52824.17582,29136,10513,13703
2013-07-01T05:00:00Z,8512,4586,60365.93407,34122,12417,15773
2013-07-01T06:00:00Z,8792,4788,64535.16484,40081,14055,16884
2013-07-01T07:00:00Z,8892,4878,65801.0989,42991,14797,17457
2013-07-01T08:00:00Z,9038,5029,67637.36264,44112,15065,17668
2013-07-01T09:00:00Z,9171,5217,69368.13187,44697,15290,17908
2013-07-01T10:00:00Z,8957,4829,68756.04396,43443,15199,17917
2013-07-01T11:00:00Z,8919,4949,67872.52747,43850,15302,17972
2013-07-01T12:00:00Z,8784,4890,66759.34066,44685,15167,17606
2013-07-01T13:00:00Z,8669,4859,65675.82418,44478,14974,17311
2013-07-01T14:00:00Z,8512,4743,63798.9011,44531,14837,17022
2013-07-01T15:00:00Z,8486,4543,63058.24176,42869,14737,16771
2013-07-01T16:00:00Z,8315,4504,62620.87912,41262,13919,16600
2013-07-01T17:00:00Z,7903,4352,61746.15385,40350,13463,16716
2013-07-01T18:00:00Z,7584,4200,59162.63736,39695,12839,16758
2013-07-01T19:00:00Z,7507,4396,56998.9011,39836,12376,16882
2013-07-01T20:00:00Z,7120,4495,54687.91209,37368,12319,16293
2013-07-01T21:00:00Z,6431,4232,49738.46154,34973,11852,14909
2013-07-01T22:00:00Z,6091,4133,46472.52747,32381,10797,13765
2013-07-01T23:00:00Z,5765,3990,44597.8022,30416,10091,13142
2013-07-02T00:00:00Z,5625,3940,43614.28571,29618,9809,12760
2013-07-02T01:00:00Z,5509,3924,43792.30769,29276,9660,12696
2013-07-02T02:00:00Z,5664,3753,45327.47253,29365,9619,12323
2013-07-02T03:00:00Z,6458,3837,47925.27473,29732,9672,12514
2013-07-02T04:00:00Z,7647,4319,55763.73626,31929,10697,14508
2013-07-02T05:00:00Z,8497,4773,62356.04396,37502,12489,16471
2013-07-02T06:00:00Z,8863,4907,66182.41758,43527,14053,17580
2013-07-02T07:00:00Z,9052,4965,67197.8022,46481,14849,18037
2013-07-02T08:00:00Z,9257,5138,69114.28571,47593,15011,18198
2013-07-02T09:00:00Z,9343,5310,70548.35165,48153,15189,18513
2013-07-02T10:00:00Z,9041,4917,70109.89011,46466,15106,18660
2013-07-02T11:00:00Z,8957,5071,69159.34066,46275,15300,18677
2013-07-02T12:00:00Z,8896,5100,67810.98901,47267,15235,18285
2013-07-02T13:00:00Z,8823,5037,66178.02198,47187,15191,18050
2013-07-02T14:00:00Z,8681,4933,64543.95604,47085,15075,17704
2013-07-02T15:00:00Z,8583,4731,64250.54945,45812,15004,17291
2013-07-02T16:00:00Z,8440,4704,63875.82418,43980,14192,17083
2013-07-02T17:00:00Z,7959,4514,62712.08791,42635,13693,17237
2013-07-02T18:00:00Z,7788,4323,60093.40659,41778,13109,17243
2013-07-02T19:00:00Z,7564,4432,57715.38462,41714,12717,17305
2013-07-02T20:00:00Z,7228,4363,55336.26374,39083,12642,16592
2013-07-02T21:00:00Z,6519,4113,49721.97802,36076,11973,15217
2013-07-02T22:00:00Z,6139,4234,45763.73626,33116,11003,13981
2013-07-02T23:00:00Z,5879,4301,43721.97802,31179,10287,13348
2013-07-03T00:00:00Z,5784,4188,42878.02198,29999,9991,12964
2013-07-03T01:00:00Z,5659,4001,43097.8022,29490,9867,12959
2013-07-03T02:00:00Z,5885,3746,44125.27473,29534,9896,12538
2013-07-03T03:00:00Z,6591,4047,47047.25275,29726,10044,12699
2013-07-03T04:00:00Z,7824,4333,55192.30769,32571,11066,14660
2013-07-03T05:00:00Z,8676,4769,62582.41758,38008,12904,16504
2013-07-03T06:00:00Z,9073,5128,67129.67033,44252,14499,17735
2013-07-03T07:00:00Z,9244,5336,68539.56044,47117,15365,18239
2013-07-03T08:00:00Z,9490,5516,69581.31868,48046,15619,18479
2013-07-03T09:00:00Z,9536,5709,71187.91209,47742,15772,18802
2013-07-03T10:00:00Z,9281,5278,70416.48352,46513,15656,18958
2013-07-03T11:00:00Z,9214,5354,69716.48352,46534,15713,18914
2013-07-03T12:00:00Z,9245,5299,68234.06593,47414,15620,18663
2013-07-03T13:00:00Z,9055,5157,66782.41758,47349,15474,18405
2013-07-03T14:00:00Z,8927,4998,65057.14286,47117,15298,18049
2013-07-03T15:00:00Z,8943,4829,64792.30769,45717,15119,17618
2013-07-03T16:00:00Z,8666,4804,64172.52747,44059,14288,17417
2013-07-03T17:00:00Z,8323,4497,63217.58242,43140,13772,17536
2013-07-03T18:00:00Z,8006,4221,60408.79121,42077,13148,17484
2013-07-03T19:00:00Z,7608,4419,58025.27473,41957,12771,17665
2013-07-03T20:00:00Z,7294,4452,55786.81319,39193,12593,16904
2013-07-03T21:00:00Z,6714,4219,50509.89011,36152,12013,15332
2013-07-03T22:00:00Z,6345,4230,46931.86813,33166,11000,14270
2013-07-03T23:00:00Z,6016,4194,45118.68132,31230,10301,13529
2013-07-04T00:00:00Z,5904,4321,44085.71429,30159,9973,13182
2013-07-04T01:00:00Z,5843,4178,44265.93407,29663,9835,13096
2013-07-04T02:00:00Z,6033,4015,45326.37363,29737,9827,12682
2013-07-04T03:00:00Z,6768,4119,48148.35165,30223,9931,12758
2013-07-04T04:00:00Z,8077,4428,56335.16484,33109,10934,14749
2013-07-04T05:00:00Z,8972,4821,63534.06593,38587,12822,16818
2013-07-04T06:00:00Z,9249,5060,67631.86813,44579,14374,17960
2013-07-04T07:00:00Z,9385,5122,68385.71429,47853,15129,18582
2013-07-04T08:00:00Z,9586,5266,70109.89011,48830,15411,18779
2013-07-04T09:00:00Z,9671,5412,71824.17582,49584,15510,19163
2013-07-04T10:00:00Z,9411,4916,70970.32967,47646,15382,19280
2013-07-04T11:00:00Z,9369,4992,69959.34066,47536,15419,19261
2013-07-04T12:00:00Z,9227,5143,68521.97802,48199,15315,18891
2013-07-04T13:00:00Z,9118,5094,67221.97802,48022,15233,18537
2013-07-04T14:00:00Z,8935,4918,65971.42857,47743,15099,18172
2013-07-04T15:00:00Z,8804,4690,65292.30769,46385,14957,17767
2013-07-04T16:00:00Z,8605,4564,64764.83516,44509,14209,17623
2013-07-04T17:00:00Z,8216,4379,63360.43956,43264,13771,17620
2013-07-04T18:00:00Z,7888,4286,60338.46154,42123,13280,17630
2013-07-04T19:00:00Z,7788,4397,57909.89011,42053,12755,17654
2013-07-04T20:00:00Z,7427,4381,55609.89011,39583,12536,16943
2013-07-04T21:00:00Z,6861,4232,50808.79121,36378,12020,15511
2013-07-04T22:00:00Z,6419,4321,47238.46154,33504,10990,14389
2013-07-04T23:00:00Z,6170,4329,45006.59341,31540,10253,13733
2013-07-05T00:00:00Z,6037,4164,44016.48352,30411,9875,13452
2013-07-05T01:00:00Z,5845,4025,44090.10989,29897,9707,13325
